store;website;sku;price;special_from_date;special_to_date;special_price
admin;base;MERCER19007C GR;348.76;27/11/14;30/12/50;174.38
admin;base;METALZULU;958.68;10/08/15;31/12/50;479.34
admin;base;MFW15-001ROSE;266.12;18/01/16;31/12/50;186.78
admin;base;MFW15-002BLUE;266.12;18/01/16;31/12/50;186.78
admin;base;MFW15-003GREEN;266.12;18/01/16;31/12/50;186.78
admin;base;MI002;143.80;15/10/13;31/12/50;108.26
admin;base;MIKI BLK/TORT;119.01;30/12/99;30/12/99;.00
admin;base;MIKILIGHTC01;152.07;30/12/99;30/12/99;.00
admin;base;MIKILIGHTC02;152.07;30/12/99;30/12/99;.00
admin;base;MINIFLIGHT B TO;304.96;30/12/99;30/12/99;.00
admin;base;MINIRIVERTAGADA;708.26;10/08/15;31/12/50;354.55
admin;base;MKE2;142.15;30/12/99;30/12/99;.00
admin;base;MKN2;351.24;30/12/99;30/12/99;.00
admin;base;MKN3;285.95;30/12/99;30/12/99;.00
admin;base;ML5740AC;89.26;18/01/16;31/12/50;71.90
admin;base;ML5740TSX;75.21;18/01/16;31/12/50;60.33
admin;base;ML5740TSY;75.21;18/01/16;31/12/50;60.33
admin;base;ML5740TSZ;75.21;18/01/16;31/12/50;60.33
admin;base;ML5740TTA;75.21;18/01/16;31/12/50;60.33
admin;base;ML5C7SUN;173.55;30/12/99;30/12/99;.00
admin;base;ML6C5SUN;173.55;30/12/99;30/12/99;.00
admin;base;ML6C6SUN;173.55;30/12/99;30/12/99;.00
admin;base;ML6C7SUN;173.55;30/12/99;30/12/99;.00
admin;base;ML8780AAB;99.17;18/01/16;31/12/50;79.34
admin;base;MLTCHO85;198.35;30/12/99;30/12/99;.00
admin;base;MLTHCO060;198.35;30/12/99;30/12/99;.00
admin;base;MLTHCO103;198.35;30/12/99;30/12/99;.00
admin;base;MMESS003 E2GOLD;294.21;30/12/99;30/12/99;.00
admin;base;MMESSE001E5PINK;309.92;30/12/99;30/12/99;.00
admin;base;MMESSE002 E2GOL;294.21;30/12/99;30/12/99;.00
admin;base;MMESSE003 E1SIL;294.21;30/12/99;30/12/99;.00
admin;base;MMESSE004 E2GOL;294.21;30/12/99;30/12/99;.00
admin;base;MMESSE005 E1SIL;294.21;30/12/99;30/12/99;.00
admin;base;MMESSE005 E2GOL;294.21;30/12/99;30/12/99;.00
admin;base;MMESSE006E2GOLD;309.92;30/12/99;30/12/99;.00
admin;base;MMESSE006E5PINK;309.92;30/12/99;30/12/99;.00
admin;base;MMESSE007E1SILV;309.92;30/12/99;30/12/99;.00
admin;base;MMESSE007E2GOLD;309.92;30/12/99;30/12/99;.00
admin;base;MMESSE008E3COPP;309.92;30/12/99;30/12/99;.00
admin;base;MMESSE008E5PINK;309.92;30/12/99;30/12/99;.00
admin;base;MMESSE008E7RED;309.92;30/12/99;30/12/99;.00
admin;base;MMESSE010E1SILV;309.92;30/12/99;30/12/99;.00
admin;base;MMESSE010E5PINK;309.92;30/12/99;30/12/99;.00
admin;base;MN0007ABALONE;966.94;18/01/15;31/12/50;676.86
admin;base;MN0050SILVER;884.30;18/01/15;31/12/50;619.01
admin;base;MN6CRYSTAL;189.26;30/12/99;30/12/99;.00
admin;base;MNEBAS054;301.65;30/12/99;30/12/99;.00
admin;base;MNEOHM6003;363.64;30/12/99;30/12/99;.00
admin;base;MO771 01;178.51;30/12/99;30/12/99;.00
admin;base;MO771S02;198.35;30/12/99;30/12/99;.00
admin;base;MO771S03BLACK;198.35;30/12/99;30/12/99;.00
admin;base;MO780S05YELLOW;131.40;30/12/99;30/12/99;.00
admin;base;MO796S02PINK;198.35;30/12/99;30/12/99;.00
admin;base;MONARCH GUN/MUL;215.70;30/12/99;30/12/99;.00
admin;base;MORGAN;180.17;18/01/15;31/12/50;126.45
admin;base;MOSS03;178.51;30/12/99;30/12/99;.00
admin;base;MOSSBS2;178.51;30/12/99;30/12/99;.00
admin;base;MRL9960KD;95.04;;;
admin;base;MS12PBLACK;279.34;18/01/15;31/12/50;195.87
admin;base;MS61BBLACK;165.29;18/01/15;31/12/50;115.70
admin;base;MS666BLACK;301.65;18/01/15;31/12/50;211.57
admin;base;MS67AWHITE;144.63;30/12/99;30/12/99;.00
admin;base;MS72TUX1BLKRED;198.35;18/01/15;31/12/50;138.84
admin;base;MS72TUX1BLKWHIT;198.35;18/01/15;31/12/50;138.84
admin;base;MS72TUXARMYBLAC;174.38;18/01/15;31/12/50;122.31
admin;base;MSHC2TBZBLACK;257.02;;;
admin;base;MSS152002PINK;390.91;10/08/15;31/12/50;195.87
admin;base;MSTING025;165.29;30/12/99;30/12/99;.00
admin;base;MSTING029;268.60;30/12/99;30/12/99;.00
admin;base;MTS64MELUGREY;376.86;15/06/15;31/12/50;226.45
admin;base;MU0396S30342470;301.65;30/12/99;30/12/99;.00
admin;base;MU0399S30342470;280.99;30/12/99;30/12/99;.00
admin;base;MUGH1579P;1439.67;18/01/15;31/12/50;1008.26
admin;base;N02146279001;1001.65;18/01/15;31/12/50;701.65
admin;base;N043TAEBLACK;334.71;18/01/15;31/12/50;234.71
admin;base;N062TAEWHITE;557.85;18/01/15;31/12/50;390.91
admin;base;NAA07M NA24M;1269.42;20/06/14;31/12/50;634.71
admin;base;NAB02P NAP19;1595.04;20/06/14;31/12/50;797.52
admin;base;NAH09M NA41M;271.07;20/06/14;31/12/50;135.54
admin;base;NB5740BAA;75.21;18/01/16;31/12/50;60.33
admin;base;NB5740BAB;75.21;18/01/16;31/12/50;60.33
admin;base;NC0410S41806900;648.76;18/01/15;31/12/50;454.55
admin;base;NESEA1BLACK;500.00;18/01/16;31/12/50;250.41
admin;base;NESEA4BLACK;500.00;18/01/16;31/12/50;250.41
admin;base;NESEA6GREY;500.00;18/01/16;31/12/50;250.41
admin;base;NESOTYLE135;159.50;27/11/14;30/12/50;80.17
admin;base;NETTUNOSA301;200.00;15/06/15;31/12/50;100.00
admin;base;NETTUNOSA310;200.00;15/06/15;31/12/50;100.00
admin;base;NETTUNOSA375;200.00;15/06/15;31/12/50;100.00
admin;base;NETTUNOSA510;200.00;15/06/15;31/12/50;100.00
admin;base;NFW15-006BLACK;323.97;18/01/16;31/12/50;227.27
admin;base;NFW15-008BLACK;497.52;18/01/16;31/12/50;348.76
admin;base;NFW15-008MULTI;497.52;18/01/16;31/12/50;348.76
admin;base;NFW15-010FLOWER;636.36;18/01/16;31/12/50;445.45
admin;base;NFW15-011GREEN;543.80;18/01/16;31/12/50;380.99
admin;base;NFW15-011WHITE;543.80;18/01/16;31/12/50;380.99
admin;base;NFW15-013PEARL;809.92;18/01/16;31/12/50;566.94
admin;base;NFW15-015GREEN;462.81;18/01/16;31/12/50;323.97
admin;base;NH0BLACK;189.26;30/12/99;30/12/99;.00
admin;base;NH206 BKSK;136.36;30/12/99;30/12/99;.00
admin;base;NH206 BROG;164.46;30/12/99;30/12/99;.00
admin;base;NICOLOU BLACK;301.65;30/12/99;30/12/99;.00
admin;base;NK01;200.00;15/10/13;31/12/50;150.41
admin;base;NK03;188.43;15/10/13;31/12/50;141.32
admin;base;NKS0902PEARL;210.74;18/01/16;31/12/50;105.79
admin;base;NOTIZIA CLE/SLV;218.18;30/12/99;30/12/99;.00
admin;base;NOTTODAY01;208.26;30/12/99;30/12/99;.00
admin;base;NOTTODAYGBD1;208.26;30/12/99;30/12/99;.00
admin;base;NOTTODAYGOD1;208.26;30/12/99;30/12/99;.00
admin;base;NOTTODAYP7;208.26;30/12/99;30/12/99;.00
admin;base;NOTTODAYYD1;208.26;30/12/99;30/12/99;.00
admin;base;NSS152002AQUA;495.87;10/08/15;31/12/50;247.93
admin;base;NSS152002PINK;495.87;10/08/15;31/12/50;247.93
admin;base;NSS152004AQUA;743.80;10/08/15;31/12/50;371.90
admin;base;NSS152004MULTI;780.99;10/08/15;31/12/50;390.91
admin;base;NSS152009GREEN;669.42;10/08/15;31/12/50;334.71
admin;base;NSS152015MULTI;320.66;10/08/15;31/12/50;160.33
admin;base;NSS152017YELLOW;966.94;10/08/15;31/12/50;483.47
admin;base;NU3BROWN;252.07;15/06/15;31/12/50;151.24
admin;base;NU3MILITARY;252.07;15/06/15;31/12/50;151.24
admin;base;NU5GREY;252.07;15/06/15;31/12/50;151.24
admin;base;NUDITY 5090;312.40;30/12/99;30/12/99;.00
admin;base;NUDITY V742;312.40;27/11/14;30/12/50;156.20
admin;base;O900100657I7065;238.84;;;
admin;base;OBSESSY V646;287.60;30/12/99;30/12/99;.00
admin;base;ODLR11C1SUN;548.76;30/12/99;30/12/99;.00
admin;base;ODLR11C5SUN;548.76;30/12/99;30/12/99;.00
admin;base;OMO102 BLK/GLD;167.77;27/11/14;30/12/50;83.47
admin;base;ONASIS BLACK;438.02;07/08/13;31/12/50;219.01
admin;base;OP4039S CROSS;52.89;30/12/99;30/12/99;.00
admin;base;OPKZLE02;320.66;;;
admin;base;OPTIMIST1301482;221.49;30/12/99;30/12/99;.00
admin;base;ORANGEFLOWER;500.00;30/12/99;30/12/99;.00
admin;base;ORGASMY V147;230.58;30/12/99;30/12/99;.00
admin;base;OS0006SILVER;1409.09;18/01/15;31/12/50;986.78
admin;base;OS0007OBSIDIAN;1409.09;18/01/15;31/12/50;986.78
admin;base;OSIRIDE;161.16;;;
admin;base;P0232W160313W;469.42;18/01/16;31/12/50;234.71
admin;base;P0390W160224W;353.72;18/01/16;31/12/50;176.86
admin;base;P0470W16XW16;388.43;18/01/16;31/12/50;194.21
admin;base;P100;33.06;30/12/99;30/12/99;.00
admin;base;P101;33.06;30/12/99;30/12/99;.00
admin;base;P102;33.06;30/12/99;30/12/99;.00
admin;base;P103;33.06;30/12/99;30/12/99;.00
admin;base;P104;33.06;30/12/99;30/12/99;.00
admin;base;P152750BLACK;1128.10;18/01/16;31/12/50;564.46
admin;base;P154253PINKISH;409.09;18/01/16;31/12/50;204.96
admin;base;P154253WHITE;409.09;18/01/16;31/12/50;204.96
admin;base;P154257BLACK;429.75;18/01/16;31/12/50;214.88
admin;base;P154287BLACK;797.52;18/01/16;31/12/50;399.17
admin;base;P154304GOLD;570.25;18/01/16;31/12/50;285.12
admin;base;P154312BLACK;632.23;18/01/16;31/12/50;316.53
admin;base;P154325BURGUNDY;723.14;18/01/16;31/12/50;361.98
admin;base;P1E782MTMTDOC;132.23;30/12/99;30/12/99;.00
admin;base;P1E782MTMTOC;132.23;30/12/99;30/12/99;.00
admin;base;P3E661CEH01OC;454.55;18/01/16;31/12/50;227.27
admin;base;P3E661CEH41OC;454.55;18/01/16;31/12/50;227.27
admin;base;P3E661VE2ZD41OC;455.37;;;
admin;base;P3E917NPBM41OC;421.49;18/01/15;31/12/50;210.74
admin;base;P5Q80D009S009;780.99;30/12/99;30/12/99;.00
admin;base;P85102CEP41OH;611.57;18/01/16;31/12/50;305.79
admin;base;P8D338NAR438OC;504.13;18/01/15;31/12/50;252.07
admin;base;P8D338NAR441O;504.13;18/01/15;31/12/50;252.07
admin;base;P8E663BLVT41OC;495.87;18/01/15;31/12/50;247.93
admin;base;P8E663BLVT55OC;495.87;18/01/15;31/12/50;247.93
admin;base;P8E663BLVT8MOC;495.87;18/01/15;31/12/50;247.93
admin;base;P8E663BLVTD01OC;496.69;;;
admin;base;P8E663BLVTD41OC;496.69;;;
admin;base;P8E663BLVTK69OC;496.69;;;
admin;base;P8E663NPBM41OC;702.48;18/01/15;31/12/50;351.24
admin;base;P8E663NSF1DMJOC;573.55;;;
admin;base;P8E663VLSF9YOC;545.45;18/01/15;31/12/50;272.73
admin;base;P8E663VLSFD9YOC;545.45;;;
admin;base;P8E915NAPF41OC;776.86;18/01/15;31/12/50;388.43
admin;base;P8E944NPBM41OC;512.40;18/01/15;31/12/50;256.20
admin;base;P8F029CSTPNPJN;958.68;18/01/15;31/12/50;479.34
admin;base;P8F339BLVT41OC;404.96;30/12/99;30/12/99;.00
admin;base;P8F339PTNTDPJOC;408.26;;;
admin;base;P8F339PTNTKNJOC;408.26;;;
admin;base;PA009C008134066;618.18;;;
admin;base;PA03JJ34999;290.08;18/01/15;31/12/50;203.31
admin;base;PA10082J10PB555;346.28;18/01/15;31/12/50;242.98
admin;base;PA10082J10PM190;381.82;18/01/15;31/12/50;267.77
admin;base;PA1012AG10PB320;657.85;18/01/15;31/12/50;461.16
admin;base;PA1012AG10PO560;626.45;18/01/15;31/12/50;438.84
admin;base;PA10254G00PH455;434.71;18/01/15;31/12/50;304.96
admin;base;PA10264G00PH400;454.55;18/01/15;31/12/50;318.18
admin;base;PA1032AG00PHC00;657.85;18/01/15;31/12/50;461.16
admin;base;PA15022G10PL490;310.74;18/01/15;31/12/50;218.18
admin;base;PA16553G0KPX290;269.42;15/06/15;31/12/50;161.98
admin;base;PA21159J00PH000;520.66;18/01/15;31/12/50;364.46
admin;base;PA2609AC10PI300;918.18;18/01/15;31/12/50;642.98
admin;base;PA2609AC10PI320;918.18;18/01/15;31/12/50;642.98
admin;base;PA2614AC00PBU55;765.29;18/01/15;31/12/50;536.36
admin;base;PA30BLACK;300.00;18/01/15;31/12/50;210.74
admin;base;PAFW11PINK;513.22;18/01/15;31/12/50;359.50
admin;base;PAFW1KHAKI;817.36;18/01/15;31/12/50;572.73
admin;base;PAFW3KHAKI;1131.40;18/01/15;31/12/50;792.56
admin;base;PAFW9BLACK;532.23;18/01/15;31/12/50;372.73
admin;base;PALMANGELS;371.90;30/12/99;30/12/99;.00
admin;base;PAMELA SOM;304.96;30/12/99;30/12/99;.00
admin;base;PAMELAWHITE;426.45;30/12/99;30/12/99;.00
admin;base;PARADIS 22016D;252.89;30/12/99;30/12/99;.00
admin;base;PARADIS22016C B;252.89;30/12/99;30/12/99;.00
admin;base;PAS10WTBK;418.18;;;
admin;base;PASSPORT SS BLK;334.71;30/12/99;30/12/99;.00
admin;base;PATTIK1;178.51;30/12/99;30/12/99;.00
admin;base;PB10012G00UX000;236.36;18/01/15;31/12/50;166.12
admin;base;PB10142M00UA400;339.67;18/01/15;31/12/50;238.02
admin;base;PB10183G00UE000;478.51;18/01/15;31/12/50;335.54
admin;base;PB10383G00UB155;399.17;18/01/15;31/12/50;280.17
admin;base;PB10453G00UM000;262.81;18/01/15;31/12/50;184.30
admin;base;PB10453G00UM713;262.81;18/01/15;31/12/50;184.30
admin;base;PDF257BLVV41OC;413.22;18/01/15;31/12/50;206.61
admin;base;PDF257BLVV55OC;413.22;18/01/15;31/12/50;206.61
admin;base;PDF257BLVV8MOC;413.22;18/01/15;31/12/50;206.61
admin;base;PELIPA 7484;490.08;09/01/15;31/12/50;245.45
admin;base;PERLA;206.61;18/01/15;31/12/50;144.63
admin;base;PEROXXXY 29;285.95;27/11/14;30/12/50;142.98
admin;base;PEROXXXY 3473;285.95;27/11/14;30/12/50;142.98
admin;base;PF15ACP0001SEED;317.36;18/01/16;31/12/50;158.68
admin;base;PF15ATE0001SEED;607.44;18/01/16;31/12/50;304.13
admin;base;PF15RBS0011LILA;793.39;18/01/16;31/12/50;396.69
admin;base;PF15RDR0003SAPP;884.30;18/01/16;31/12/50;442.15
admin;base;PF15RDR0020NAVY;1842.98;18/01/16;31/12/50;921.49
admin;base;PF15RDR0024WHIT;670.25;18/01/16;31/12/50;335.54
admin;base;PF15RDR0034BLAC;1842.98;18/01/16;31/12/50;921.49
admin;base;PF15RDR0036WHIT;1219.01;18/01/16;31/12/50;609.92
admin;base;PF15RDR0051BOTA;670.25;18/01/16;31/12/50;335.54
admin;base;PF15RDR0056WHIT;1257.02;18/01/16;31/12/50;628.93
admin;base;PF15ROC0001SAPP;1983.47;18/01/16;31/12/50;991.74
admin;base;PF15ROJ0001SAPP;1421.49;18/01/16;31/12/50;710.74
admin;base;PF15RTT0004SAPP;442.98;18/01/16;31/12/50;221.49
admin;base;PF15RTT0004SEED;433.06;18/01/16;31/12/50;216.53
admin;base;PF15RTT0004TOPA;681.82;18/01/16;31/12/50;341.32
admin;base;PF15RTT0009BUTT;293.39;18/01/16;31/12/50;147.11
admin;base;PF15RTT0009SAPP;293.39;18/01/16;31/12/50;147.11
admin;base;PF15RTT0009SEED;293.39;18/01/16;31/12/50;147.11
admin;base;PF560000BA;288.43;30/12/99;30/12/99;.00
admin;base;PFPEXX100;165.29;30/12/99;30/12/99;.00
admin;base;PFPEXX200;165.29;30/12/99;30/12/99;.00
admin;base;PFPEXXCS0F76;142.98;30/12/99;30/12/99;.00
admin;base;PFPEXXCSF10;165.29;30/12/99;30/12/99;.00
admin;base;PFPEXXF100/O;145.45;30/12/99;30/12/99;.00
admin;base;PFPEXXF107OR;133.88;30/12/99;30/12/99;.00
admin;base;PFPEXXF107OS;116.53;30/12/99;30/12/99;.00
admin;base;PHENIXRAINBOWSI;406.61;10/08/15;31/12/50;203.31
admin;base;PHILOMENE GD/BL;255.37;30/12/99;30/12/99;.00
admin;base;PI01SV89373-;3202.48;30/12/99;30/12/99;.00
admin;base;PIETAM01;178.51;30/12/99;30/12/99;.00
admin;base;PINCHOFGREEN;223.14;30/12/99;30/12/99;.00
admin;base;PIUMA;780.99;10/08/15;31/12/50;390.91
admin;base;PIUMAPERLE;780.99;10/08/15;31/12/50;390.91
admin;base;PJK252BLACK;466.12;18/01/15;31/12/50;326.45
admin;base;PLAYBOY4594-41;143.80;27/11/14;30/12/50;71.90
admin;base;PLAYGREEN;66.94;30/12/99;30/12/99;.00
admin;base;PLAYRED;66.94;30/12/99;30/12/99;.00
admin;base;PM1BLACK;64.46;18/01/15;31/12/50;45.45
admin;base;PM2WHITE;48.76;18/01/15;31/12/50;34.71
admin;base;PN2467CEP41OH;148.76;18/01/16;31/12/50;74.38
admin;base;POC-FUR-001;1312.40;10/08/15;31/12/50;656.20
admin;base;PORSCHE5659-90;319.01;27/11/14;30/12/50;159.50
admin;base;POS1BLACK;731.40;;;
admin;base;PRAM BLACK;143.80;30/12/99;30/12/99;.00
admin;base;PRAM CLEAR;143.80;30/12/99;30/12/99;.00
admin;base;PRN1413312;208.26;30/12/99;30/12/99;.00
admin;base;PRN1413326;208.26;30/12/99;30/12/99;.00
admin;base;PRN1413327;208.26;30/12/99;30/12/99;.00
admin;base;PRN1413330;208.26;30/12/99;30/12/99;.00
admin;base;PRN1513340;168.60;30/12/99;30/12/99;.00
admin;base;PSP01W PS30;352.89;09/01/15;31/12/50;176.86
admin;base;PT0205;24.79;30/12/99;30/12/99;.00
admin;base;PT2131BLACK;44.63;30/12/99;30/12/99;.00
admin;base;PU011ML02674013;1329.75;;;
admin;base;PU5358NYBINOOH;404.96;18/01/16;31/12/50;202.48
admin;base;PUTAIN;49.59;30/12/99;30/12/99;.00
admin;base;PW11BLACK;57.85;18/01/15;31/12/50;40.50
admin;base;PY5664CEP141OH;165.29;18/01/16;31/12/50;82.64
admin;base;QUEENBLACKY;119.83;;;
admin;base;QUEENSIBILLA;119.83;;;
admin;base;R36LOOPBLACK;98.35;;;
admin;base;R4BLACK;86.78;18/01/15;31/12/50;61.16
admin;base;R56GREYBLACK;118.18;18/01/15;31/12/50;83.47
admin;base;R81WHITE;85.12;30/12/99;30/12/99;.00
admin;base;RABITO BBLACK;76.03;30/12/99;30/12/99;.00
admin;base;RABITO BGOLD;74.38;30/12/99;30/12/99;.00
admin;base;RABITO BSILVER;76.03;30/12/99;30/12/99;.00
admin;base;RACSCO02;176.03;;;
admin;base;RACSCO09;176.03;;;
admin;base;RAPSODY V744;259.50;30/12/99;30/12/99;.00
admin;base;RDPF14-002-DL-0;3735.54;09/01/15;31/12/50;1494.21
admin;base;RGPF14 102;480.99;09/01/15;31/12/50;144.63
admin;base;RICKYCOL1;143.80;30/12/99;30/12/99;.00
admin;base;RIEN;49.59;30/12/99;30/12/99;.00
admin;base;RIO;206.61;30/12/99;30/12/99;.00
admin;base;RIVERBAMBI;1093.39;10/08/15;31/12/50;547.11
admin;base;RIVERCHALK;1093.39;10/08/15;31/12/50;547.11
admin;base;RIVERCOMET;1160.33;10/08/15;31/12/50;580.17
admin;base;RLCEN1;200.83;30/12/99;30/12/99;.00
admin;base;RLCN7;274.38;30/12/99;30/12/99;.00
admin;base;RLCN8;156.20;30/12/99;30/12/99;.00
admin;base;RM15F7800LB99;404.96;18/01/16;31/12/50;202.48
admin;base;RM15F7801LNSMS9;570.25;18/01/16;31/12/50;285.12
admin;base;RMJA0011A1529;698.35;18/01/16;31/12/50;349.59
admin;base;RMJA00971000;1260.33;30/12/99;30/12/99;.00
admin;base;RMJE0012A1529;574.38;18/01/16;31/12/50;287.60
admin;base;RMJE0012P1670;268.60;30/12/99;30/12/99;.00
admin;base;RMJE0016A1510;785.12;18/01/16;31/12/50;392.56
admin;base;RMJE0022P1613;204.13;;;
admin;base;RMJE0028A1500;181.82;18/01/16;31/12/50;90.91
admin;base;RMJE0028P1610;158.68;;;
admin;base;RMJE0029A1513;202.48;18/01/16;31/12/50;101.65
admin;base;RMJE0031A1510;268.60;18/01/16;31/12/50;134.71
admin;base;RMJE0048A1513;268.60;18/01/16;31/12/50;134.71
admin;base;RMJE0058P1629;202.48;30/12/99;30/12/99;.00
admin;base;RMJE0062A1529;202.48;18/01/16;31/12/50;101.65
admin;base;RMLF0015A1567;4045.45;18/01/16;31/12/50;2023.14
admin;base;RMOU0026A1510;987.60;18/01/16;31/12/50;494.21
admin;base;RMOU0033A1510;904.96;18/01/16;31/12/50;452.89
admin;base;RMOU0035A1510;1066.12;18/01/16;31/12/50;533.06
admin;base;RMTR0003P1600;380.17;30/12/99;30/12/99;.00
admin;base;RMTR0003P1610;380.17;30/12/99;30/12/99;.00
admin;base;RMTR0014A1510;429.75;18/01/16;31/12/50;214.88
admin;base;RMTR0019A1510;371.90;18/01/16;31/12/50;185.95
admin;base;RMTR0019A1514;371.90;18/01/16;31/12/50;185.95
admin;base;RMTR0019A1529;371.90;18/01/16;31/12/50;185.95
admin;base;RMTR0022P161000;392.56;30/12/99;30/12/99;.00
admin;base;RO047C008064057;1622.31;;;
admin;base;RO15F1151SHMABS;1283.47;18/01/16;31/12/50;642.15
admin;base;RO15F1350MS7878;435.54;18/01/16;31/12/50;218.18
admin;base;RO15F1350MS978;435.54;18/01/16;31/12/50;218.18
admin;base;RO15F1768SHMS78;1227.27;18/01/16;31/12/50;614.05
admin;base;RO15S5767TUSME9;1026.45;15/06/15;31/12/50;513.22
admin;base;RO15S5891LM11;537.19;15/06/15;31/12/50;268.60
admin;base;ROS1 WHITE;119.01;30/12/99;30/12/99;.00
admin;base;ROS3 BLACK;133.88;30/12/99;30/12/99;.00
admin;base;ROS4 DENIM/ORAN;119.01;30/12/99;30/12/99;.00
admin;base;ROS5 TORT/BLEU;119.01;30/12/99;30/12/99;.00
admin;base;ROSPIUCOL9;152.07;30/12/99;30/12/99;.00
admin;base;ROSSCELLCOL27;168.60;30/12/99;30/12/99;.00
admin;base;ROSSYDEPALMA;58.68;30/12/99;30/12/99;.00
admin;base;ROW8C1SUN BLACK;257.85;30/12/99;30/12/99;.00
admin;base;ROW8C20SUN;285.12;30/12/99;30/12/99;.00
admin;base;ROW8C24SUN BLUE;257.85;30/12/99;30/12/99;.00
admin;base;ROW8C4SUN ROSE;257.85;30/12/99;30/12/99;.00
admin;base;ROW8C5SUN CREAM;257.85;30/12/99;30/12/99;.00
admin;base;RP15F1101RC09;140.50;18/01/16;31/12/50;70.25
admin;base;RP15F1101RC78;140.50;18/01/16;31/12/50;70.25
admin;base;RP15F1218JS09;219.01;18/01/16;31/12/50;109.92
admin;base;RP15F1218JS78;219.01;18/01/16;31/12/50;109.92
admin;base;RP15F1308V78;517.36;18/01/16;31/12/50;258.68
admin;base;RP15F1324Y09;513.22;18/01/16;31/12/50;257.02
admin;base;RP15F1339W09;401.65;18/01/16;31/12/50;200.83
admin;base;RP15F1630HG09;312.40;18/01/16;31/12/50;156.20
admin;base;RP15F1710LB09;1461.98;18/01/16;31/12/50;731.40
admin;base;RP15F1713LB09;1539.67;18/01/16;31/12/50;770.25
admin;base;RP15F1733I09;1182.64;18/01/16;31/12/50;591.74
admin;base;RP15F1746MU78;1093.39;18/01/16;31/12/50;547.11
admin;base;RP15F1931NLB15;1316.53;18/01/16;31/12/50;658.68
admin;base;RPVP50AD;103.31;30/12/99;30/12/99;.00
admin;base;RPVP50AL;103.31;30/12/99;30/12/99;.00
admin;base;RPVP50EK;103.31;30/12/99;30/12/99;.00
admin;base;RPVP50ME;114.05;30/12/99;30/12/99;.00
admin;base;RPVP50SA;103.31;30/12/99;30/12/99;.00
admin;base;RPVP50SH;103.31;30/12/99;30/12/99;.00
admin;base;RQ10LGREYBLACK;98.35;18/01/15;31/12/50;69.42
admin;base;RR15F7216R09;190.08;18/01/16;31/12/50;95.04
admin;base;RR15F7304TE09;334.71;18/01/16;31/12/50;167.77
admin;base;RR15F7648WM09;591.74;18/01/16;31/12/50;295.87
admin;base;RR15F7704NDNITE;1695.87;18/01/16;31/12/50;847.93
admin;base;RR15F7927TENIAB;2209.09;18/01/16;31/12/50;1104.96
admin;base;RS0014CLF017436;1149.59;18/01/16;31/12/50;575.21
admin;base;RS0014CLF017744;1149.59;18/01/16;31/12/50;575.21
admin;base;RS16RBS0055;793.39;30/12/99;30/12/99;.00
admin;base;RS16RDR0108;1644.63;30/12/99;30/12/99;.00
admin;base;RS16RDR0136;1462.81;30/12/99;30/12/99;.00
admin;base;RS16RDR0152;739.67;30/12/99;30/12/99;.00
admin;base;RS16RDR0153;710.74;30/12/99;30/12/99;.00
admin;base;RSG02WRS911111;743.80;15/06/15;31/12/50;371.90
admin;base;RSR01W0S403115;957.02;15/06/15;31/12/50;478.51
admin;base;RSR01W0S403920;957.02;15/06/15;31/12/50;478.51
admin;base;RU15F7150RC78;145.45;18/01/16;31/12/50;72.73
admin;base;RU15F7254JS09;167.77;18/01/16;31/12/50;84.30
admin;base;RU15F7262JS09;330.58;18/01/16;31/12/50;165.29
admin;base;RU15F7264JS09;200.83;18/01/16;31/12/50;100.83
admin;base;RU15F7264JS78;200.83;18/01/16;31/12/50;100.83
admin;base;RU15F7288BA09;480.17;18/01/16;31/12/50;240.50
admin;base;RU15F7355WP09;591.74;18/01/16;31/12/50;295.87
admin;base;RU15F7381I09;557.85;18/01/16;31/12/50;279.34
admin;base;RU15F7493HG09;167.77;18/01/16;31/12/50;84.30
admin;base;RU15F7493HG78;167.77;18/01/16;31/12/50;84.30
admin;base;RU15F7497CO09;100.83;18/01/16;31/12/50;50.41
admin;base;RU15F7630HG78;368.60;18/01/16;31/12/50;184.30
admin;base;RU15F7634HG09;524.79;18/01/16;31/12/50;262.81
admin;base;RU15F7773LB78;1829.75;18/01/16;31/12/50;914.88
admin;base;RU15F7792F78;1271.90;18/01/16;31/12/50;636.36
admin;base;RU15F7894LROP35;859.50;18/01/16;31/12/50;429.75
admin;base;RU15F7894LVBP91;736.36;18/01/16;31/12/50;368.60
admin;base;RU5007NAVY;537.19;30/12/99;30/12/99;.00
admin;base;RU5009NAVY;619.83;30/12/99;30/12/99;.00
admin;base;RU5016004FIAMMA;472.73;30/12/99;30/12/99;.00
admin;base;RU5021BIANCO;619.83;18/01/16;31/12/50;309.92
admin;base;RU5032NAVY;822.31;30/12/99;30/12/99;.00
admin;base;RU5040NERO;888.43;30/12/99;30/12/99;.00
admin;base;RU5053010ROSSET;408.26;18/01/16;31/12/50;204.13
admin;base;RU5069NERO;618.18;18/01/16;31/12/50;309.09
admin;base;RU5093001NAVY;570.25;30/12/99;30/12/99;.00
admin;base;RU5110001SLOANE;1298.35;30/12/99;30/12/99;.00
admin;base;RU5115002NERO;618.18;30/12/99;30/12/99;.00
admin;base;RU5116001NERO;702.48;18/01/16;31/12/50;351.24
admin;base;RW-SS12-02;4170.25;30/12/99;30/12/99;.00
admin;base;RW-SS12-03;2771.90;27/11/14;30/12/50;1940.50
